_id,link,company,version,created_at,updated_at,update_at,add_date,address,full_address,city,region,longitude,latitude,price,revenu,plex-revenue,plex-revenu,municipal_evaluation_building,municipal_evaluation_land,municipal_evaluation_total,municipal_taxes,school_taxes,municipal_tax,school_tax,surface,living_area,construction_year,year_built,lot_size,type,bedrooms,nb_bedroom,bathrooms,nb_bathroom,unites,residential_units,commercial_units,parking,basement,building_style,depenses,vendue,description,img_src,image,images,extraction_metadata,municipal_evaluation_year
PROP_000135,https://example.com/property/135,Centris,v1,2025-05-12 12:48:58.430157,2025-05-26 12:48:58.430157,2025-05-30 12:48:58.430157,2025-05-11 12:48:58.430157,7556 Rue Longueuil,"7556 Rue Longueuil, QC",Longueuil,Outaouais,-73.10444234539995,46.381054822155605,1079918,48516.0,50988.0,,877227.9073293072,263767.7985624925,1140995.7058917996,3710,2683,3420,2707,1531,1652,2006,2008,4587.6985962960825,Triplex,3,3,4,5,6,6,0,2,Oui,Contemporain,13788.0,True,Belle propriété triplex à Longueuil avec 3 chambres et 4 salles de bain.,https://example.com/images/property_135.jpg,https://example.com/images/property_135.jpg,['https://example.com/images/property_135.jpg'],"{'source': 'Centris', 'extraction_date': '2025-05-12T12:48:58.430157', 'confidence': 0.873323095375947}",2021
PROP_000136,https://example.com/property/136,DuProprio,v3,2025-03-23 12:48:58.430178,2025-04-01 12:48:58.430178,2025-04-14 12:48:58.430178,2025-03-25 12:48:58.430178,2332 Rue Gatineau,"2332 Rue Gatineau, QC",Gatineau,Estrie,-61.022152823628446,57.31071475098383,992183,46008.0,31476.0,,1173084.116758661,276534.11291085964,1449618.229669521,5257,2081,5544,2066,2642,2838,1968,1969,6026.156309986994,Appartement,5,6,2,3,1,1,0,3,Oui,Contemporain,,False,Belle propriété appartement à Gatineau avec 5 chambres et 2 salles de bain.,https://example.com/images/property_136.jpg,https://example.com/images/property_136.jpg,['https://example.com/images/property_136.jpg'],"{'source': 'DuProprio', 'extraction_date': '2025-03-23T12:48:58.430178', 'confidence': 0.8961788258914112}",2023
PROP_000137,https://example.com/property/137,Royal LePage,v3,2024-12-31 12:48:58.430198,2025-01-24 12:48:58.430198,2025-01-25 12:48:58.430198,2025-01-04 12:48:58.430198,1135 Avenue Québec,"1135 Avenue Québec, QC",Québec,Capitale-Nationale,-57.20239585536474,59.86846578950756,1200351,26712.0,86208.0,,1499897.6385029769,499462.7066678255,1999360.3451708024,3078,3803,3407,3630,3435,3500,1968,1967,7531.05627030649,Condo,5,6,4,3,1,1,0,0,Non,Moderne,,True,Belle propriété condo à Québec avec 5 chambres et 4 salles de bain.,https://example.com/images/property_137.jpg,https://example.com/images/property_137.jpg,['https://example.com/images/property_137.jpg'],"{'source': 'Royal LePage', 'extraction_date': '2024-12-31T12:48:58.430198', 'confidence': 0.9430648005612456}",2022
PROP_000138,https://example.com/property/138,Centris,v1,2024-09-18 12:48:58.430223,2024-10-11 12:48:58.430223,2024-10-08 12:48:58.430223,2024-09-16 12:48:58.430223,1761 Rue Longueuil,"1761 Rue Longueuil, QC",Longueuil,Laval,-58.813493822571445,53.50663744970479,1306672,79656.0,,51408.0,1110072.8547123016,615160.3517235797,1725233.206435881,7930,2827,7726,2883,3369,3382,1954,1956,5250.790372563279,Duplex,3,3,4,4,2,2,0,2,Partiel,Traditionnel,29520.0,False,Belle propriété duplex à Longueuil avec 3 chambres et 4 salles de bain.,https://example.com/images/property_138.jpg,https://example.com/images/property_138.jpg,['https://example.com/images/property_138.jpg'],"{'source': 'Centris', 'extraction_date': '2024-09-18T12:48:58.430223', 'confidence': 0.875574908210212}",2018
PROP_000139,https://example.com/property/139,Centris,v1,2025-02-13 12:48:58.430244,2025-03-04 12:48:58.430244,2025-03-12 12:48:58.430244,2025-02-08 12:48:58.430244,3905 Boulevard Montréal,"3905 Boulevard Montréal, QC",Montréal,Outaouais,-73.67633863629705,60.27651295320304,1796545,76272.0,,71772.0,1390748.568649842,356699.7353296819,1747448.303979524,5814,1898,5520,1757,2720,2893,1998,1996,8129.789420669075,Maison unifamiliale,6,6,3,3,1,1,0,1,Oui,Traditionnel,22104.0,False,Belle propriété maison unifamiliale à Montréal avec 6 chambres et 3 salles de bain.,https://example.com/images/property_139.jpg,https://example.com/images/property_139.jpg,['https://example.com/images/property_139.jpg'],"{'source': 'Centris', 'extraction_date': '2025-02-13T12:48:58.430244', 'confidence': 0.8567167031547751}",2021
PROP_000140,https://example.com/property/140,DuProprio,v1,2025-05-22 12:48:58.430265,2025-05-24 12:48:58.430265,2025-06-07 12:48:58.430265,2025-05-17 12:48:58.430265,7367 Avenue Sherbrooke,"7367 Avenue Sherbrooke, QC",Sherbrooke,Montérégie,-76.3747771653659,51.14617338009589,515224,,107244.0,77544.0,667943.7831907562,259821.42979355156,927765.2129843078,6665,1249,6828,1334,4979,4832,1975,1976,8332.15928413207,Appartement,6,5,3,2,1,1,0,1,Partiel,Victorian,7320.0,False,Belle propriété appartement à Sherbrooke avec 6 chambres et 3 salles de bain.,https://example.com/images/property_140.jpg,https://example.com/images/property_140.jpg,['https://example.com/images/property_140.jpg'],"{'source': 'DuProprio', 'extraction_date': '2025-05-22T12:48:58.430265', 'confidence': 0.9851211112218481}",2018
PROP_000141,https://example.com/property/141,Centris,v1,2025-03-23 12:48:58.430286,2025-03-25 12:48:58.430286,2025-04-04 12:48:58.430286,2025-03-25 12:48:58.430286,2987 Avenue Sherbrooke,"2987 Avenue Sherbrooke, QC",Sherbrooke,Montérégie,-65.95734801783223,45.115736631542894,419389,53868.0,,23988.0,297504.3626732417,130841.70142862678,428346.0641018685,3477,3375,3018,3448,4700,4729,1964,1963,10654.16916835281,Triplex,5,5,3,2,7,7,1,4,Partiel,Moderne,,True,Belle propriété triplex à Sherbrooke avec 5 chambres et 3 salles de bain.,https://example.com/images/property_141.jpg,https://example.com/images/property_141.jpg,['https://example.com/images/property_141.jpg'],"{'source': 'Centris', 'extraction_date': '2025-03-23T12:48:58.430286', 'confidence': 0.8323315765235779}",2020
PROP_000142,https://example.com/property/142,RE/MAX,v1,2025-01-06 12:48:58.430307,2025-01-13 12:48:58.430307,2025-01-28 12:48:58.430307,2025-01-07 12:48:58.430307,7079 Rue Laval,"7079 Rue Laval, QC",Laval,Capitale-Nationale,-76.15585572645527,55.983847071218776,1400265,,55212.0,,1744150.7536546409,381514.4226153326,2125665.1762699736,5694,3030,5389,2898,4569,4545,1990,1988,13338.147951701963,Triplex,2,3,1,2,6,6,0,2,Oui,Traditionnel,34800.0,True,Belle propriété triplex à Laval avec 2 chambres et 1 salles de bain.,https://example.com/images/property_142.jpg,https://example.com/images/property_142.jpg,['https://example.com/images/property_142.jpg'],"{'source': 'RE/MAX', 'extraction_date': '2025-01-06T12:48:58.430307', 'confidence': 0.9460879691794692}",2021
PROP_000143,https://example.com/property/143,Centris,v3,2024-10-09 12:48:58.430330,2024-11-05 12:48:58.430330,2024-10-25 12:48:58.430330,2024-10-12 12:48:58.430330,4690 Avenue Gatineau,"4690 Avenue Gatineau, QC",Gatineau,Capitale-Nationale,-65.04318605217489,48.31669200378829,280738,,45588.0,,334063.785481171,92265.5983549352,426329.38383610616,6619,1950,6337,1851,3457,3553,1978,1980,6665.5771908888955,Duplex,5,6,1,2,2,2,0,1,Partiel,Traditionnel,8448.0,False,Belle propriété duplex à Gatineau avec 5 chambres et 1 salles de bain.,https://example.com/images/property_143.jpg,https://example.com/images/property_143.jpg,['https://example.com/images/property_143.jpg'],"{'source': 'Centris', 'extraction_date': '2024-10-09T12:48:58.430330', 'confidence': 0.9056962738706843}",2019
PROP_000144,https://example.com/property/144,RE/MAX,v3,2025-07-28 12:48:58.430351,2025-08-26 12:48:58.430351,2025-08-06 12:48:58.430351,2025-07-23 12:48:58.430351,4185 Rue Sherbrooke,"4185 Rue Sherbrooke, QC",Sherbrooke,Capitale-Nationale,-61.89762955758842,57.421235485366665,1446554,80448.0,110112.0,82428.0,1049607.192273652,386880.9238089231,1436488.1160825752,2286,1277,2124,1254,1596,1746,1975,1975,3243.318849831546,Duplex,4,4,3,2,4,4,2,2,Oui,Traditionnel,,True,Belle propriété duplex à Sherbrooke avec 4 chambres et 3 salles de bain.,https://example.com/images/property_144.jpg,https://example.com/images/property_144.jpg,['https://example.com/images/property_144.jpg'],"{'source': 'RE/MAX', 'extraction_date': '2025-07-28T12:48:58.430351', 'confidence': 0.8624705985178398}",2022
PROP_000145,https://example.com/property/145,Centris,v3,2025-03-01 12:48:58.430371,2025-03-23 12:48:58.430371,2025-03-05 12:48:58.430371,2025-03-01 12:48:58.430371,2176 Avenue Sherbrooke,"2176 Avenue Sherbrooke, QC",Sherbrooke,Estrie,-72.164249433878,45.63375057043719,1578604,28548.0,24828.0,61152.0,1364302.597369533,641539.0847445632,2005841.6821140964,6123,1307,6521,1126,4989,5162,1982,1982,8338.757346645682,Condo,3,4,1,1,1,1,0,1,Partiel,Moderne,32400.0,True,Belle propriété condo à Sherbrooke avec 3 chambres et 1 salles de bain.,https://example.com/images/property_145.jpg,https://example.com/images/property_145.jpg,['https://example.com/images/property_145.jpg'],"{'source': 'Centris', 'extraction_date': '2025-03-01T12:48:58.430371', 'confidence': 0.9585140864489058}",2022
PROP_000146,https://example.com/property/146,DuProprio,v3,2024-12-15 12:48:58.430393,2025-01-07 12:48:58.430393,2024-12-21 12:48:58.430393,2024-12-12 12:48:58.430393,8082 Rue Montréal,"8082 Rue Montréal, QC",Montréal,Laval,-74.57661149282056,59.643630861156055,1537986,,47436.0,,1722220.9379816982,329579.85599703674,2051800.7939787349,7514,1138,7402,1067,1838,2028,1989,1989,3635.968539355277,Maison unifamiliale,3,4,3,2,1,1,0,2,Partiel,Traditionnel,22872.0,False,Belle propriété maison unifamiliale à Montréal avec 3 chambres et 3 salles de bain.,https://example.com/images/property_146.jpg,https://example.com/images/property_146.jpg,['https://example.com/images/property_146.jpg'],"{'source': 'DuProprio', 'extraction_date': '2024-12-15T12:48:58.430393', 'confidence': 0.9306107134034309}",2020
PROP_000147,https://example.com/property/147,RE/MAX,v1,2025-02-03 12:48:58.430420,2025-03-03 12:48:58.430420,2025-02-08 12:48:58.430420,2025-02-07 12:48:58.430420,1709 Avenue Sherbrooke,"1709 Avenue Sherbrooke, QC",Sherbrooke,Capitale-Nationale,-58.6576463983133,47.93280527123059,681533,,64584.0,51288.0,773514.8884059096,189587.29396993888,963102.1823758484,2553,2799,2288,2661,937,849,2004,2002,2657.327414894432,Duplex,5,5,3,2,5,5,0,0,Partiel,Victorian,14388.0,True,Belle propriété duplex à Sherbrooke avec 5 chambres et 3 salles de bain.,https://example.com/images/property_147.jpg,https://example.com/images/property_147.jpg,['https://example.com/images/property_147.jpg'],"{'source': 'RE/MAX', 'extraction_date': '2025-02-03T12:48:58.430420', 'confidence': 0.908022978009748}",2024
PROP_000148,https://example.com/property/148,Centris,v3,2024-08-28 12:48:58.430441,2024-09-10 12:48:58.430441,2024-08-29 12:48:58.430441,2024-09-01 12:48:58.430441,4449 Rue Gatineau,"4449 Rue Gatineau, QC",Gatineau,Capitale-Nationale,-69.67192115556773,46.439592203852015,510164,,,,379331.33482579206,137464.23457451368,516795.56940030574,6499,3336,6711,3486,4520,4582,2023,2023,7022.422807583989,Maison unifamiliale,4,4,1,2,1,1,0,4,Non,Victorian,19428.0,False,Belle propriété maison unifamiliale à Gatineau avec 4 chambres et 1 salles de bain.,https://example.com/images/property_148.jpg,https://example.com/images/property_148.jpg,['https://example.com/images/property_148.jpg'],"{'source': 'Centris', 'extraction_date': '2024-08-28T12:48:58.430441', 'confidence': 0.9149836127182179}",2018
PROP_000149,https://example.com/property/149,RE/MAX,v2,2025-06-19 12:48:58.430461,2025-07-19 12:48:58.430461,2025-07-16 12:48:58.430461,2025-06-23 12:48:58.430461,856 Rue Sherbrooke,"856 Rue Sherbrooke, QC",Sherbrooke,Estrie,-71.60869311477148,59.99517348840392,229431,70716.0,117480.0,,289099.17527327593,59779.001954022744,348878.1772272987,5444,1951,5348,1921,3098,3287,1988,1987,8865.78817609733,Appartement,4,5,2,2,1,1,0,3,Oui,Moderne,,False,Belle propriété appartement à Sherbrooke avec 4 chambres et 2 salles de bain.,https://example.com/images/property_149.jpg,https://example.com/images/property_149.jpg,['https://example.com/images/property_149.jpg'],"{'source': 'RE/MAX', 'extraction_date': '2025-06-19T12:48:58.430461', 'confidence': 0.9927344275666048}",2023
